,ClientMacAddr,Freq_per_day,lat_std,Stay_duration,lng_std,Category,Floor
2433,28:3a:4d:31:e2:e5,2.5,0.01869523453422,1.0,0.02022975668285,0,1
2434,28:3a:4d:8e:4f:5f,14.0,0.0016590006294794,1.0,0.0043368654426124,0,2
2435,28:3f:69:43:ab:8a,12.0,0.0,1.0,0.0,0,2
2436,28:3f:69:56:54:dc,12.0,0.0,1.0,0.0,0,2
2437,28:3f:69:6e:f1:f1,11.363636363636363,0.027107466529606,1.0,0.1284179543836774,0,2
2438,28:b2:bd:14:12:34,15.903225806451612,0.0,1.0,0.0,0,2
2439,28:c6:3f:a3:3e:5f,385.0,0.0654929228367962,2.0,0.0253989938537138,0,1
2440,28:c6:3f:bb:3d:25,279.0,0.0431539853452512,2.0,0.1516744590718176,0,1
2441,28:c6:3f:bb:3d:e3,436.0,0.0818489247660845,3.0,0.0334594925752228,0,1
2442,28:c6:3f:bb:40:c2,259.0,0.0458092970305279,2.0,0.090795467227576,0,1
2443,28:c6:3f:c1:8d:42,14.0,0.0040003291944737,1.0,0.0244769194303902,0,0
2444,28:c6:3f:d9:90:d1,15.0,0.0848498779977348,2.0,0.0303065291972255,0,1
2445,28:c6:3f:d9:91:1c,84.0,0.0779775504272185,2.0,0.0374021578081439,0,1
2446,28:cf:e9:2a:1a:b1,682.0,0.0132267836536593,3.0,0.007358080016189,0,2
2447,28:cf:e9:2a:d9:75,174.0,0.0459316189047445,3.0,0.1277999487528099,0,1
2448,28:ed:6a:81:15:25,13.0,0.0,1.0,0.0,0,3
2449,28:fd:80:a0:da:f4,13.0,0.0130119087155338,1.0,0.0292138927921894,0,2
2450,28:fd:80:a0:db:b2,13.0,0.4043313818838677,1.0,0.2281781979730347,0,2
2451,28:ff:3c:4f:85:16,12.0,0.002346553673392,1.0,0.0058791433580184,0,2
2452,2c:0e:3d:05:6f:d5,5.0,0.001575602827237,1.0,0.0024665157151242,0,2
2453,2c:0e:3d:2a:94:cf,144.0,0.0768316987942307,1.0,0.139506838237789,0,1
2454,2c:0e:3d:6d:6c:b9,25.0,0.014263281528428,1.0,0.1093623127138622,0,1
2455,2c:0e:3d:83:b8:ae,1.0,,1.0,,0,2
2456,2c:0e:3d:e5:f6:d7,34.0,0.0088948801081221,2.0,0.0999226279504953,0,3
2457,2c:0e:3d:ee:db:e1,15.0,0.0024494602180322,1.0,0.0052050724770701,0,2
2458,2c:27:07:9e:50:59,10.0,0.0110565887690895,1.0,0.0205527918959896,0,2
2459,2c:33:61:4c:b4:d8,8.0,0.1039853306745393,1.0,0.0320070046496244,0,2
2460,2c:5b:b8:61:a1:2e,6.0,0.0246235202162466,1.0,0.0451711078240195,0,2
2461,2c:78:0e:87:14:64,11.533333333333331,0.1052518367504089,1.8666666666666667,0.1384021500946839,0,2
2462,2c:8a:72:b8:cd:b7,6.0,0.0210075852833162,1.0,0.0775572785213627,0,1
2463,2c:ae:2b:db:b5:0b,1.0,,1.0,,0,1
2464,2c:dc:ad:29:ac:bf,7.0,7.402678411583747e-05,1.0,0.000831902977945,0,2
2465,2c:dc:ad:3e:2f:d5,2.0,0.000458691100587,1.0,0.0020589238640271,0,2
2466,2c:dc:ad:3f:49:1b,1.0,,1.0,,0,2
2467,2c:dc:ad:45:7c:b3,1.0,,1.0,,0,2
2468,2c:dc:ad:4c:c2:c4,13.0,0.0,1.0,0.0,0,2
2469,2c:dc:ad:b6:03:d3,14.0,0.0,1.0,0.0,0,2
2470,2c:f0:a2:62:8d:28,27.84375,0.0575021678831389,1.59375,0.1098522186913139,0,2
2471,2c:f0:ee:2d:72:02,237.0,0.0144829888068285,1.0,0.0894423788250664,0,2
2472,2c:fd:a1:9b:f9:2e,13.0,0.0,1.0,0.0,0,2
2473,2c:fd:ab:0f:31:00,12.0,0.0,1.0,0.0,0,3
2474,30:07:4d:19:7b:f4,5.285714285714286,0.0137660660877518,1.0,0.0278798461612651,0,1
2475,30:07:4d:20:13:0f,18.0,0.0004258662029121,1.0,0.005660074516813,0,2
2476,30:07:4d:32:cc:2f,126.35580524344569,0.0598077475692302,5.258426966292135,0.2634320036701277,0,2
2477,30:07:4d:42:b8:9a,61.0,0.01065083850965,1.0,0.0089613596499349,0,2
2478,30:07:4d:5e:a6:6c,158.85474860335196,0.0472448789649169,2.483240223463687,0.2479635460151398,0,3
2479,30:07:4d:68:05:f5,139.25225225225225,0.0662024427887048,1.7522522522522523,0.254985052067351,0,3
2480,30:07:4d:78:09:d6,13.0,0.0,1.0,0.0,0,3
2481,30:07:4d:84:b3:b5,141.97512437810946,0.1907194840895272,2.2686567164179103,0.2447912716934813,0,2
2482,30:07:4d:92:e6:24,40.0,0.2279183338622322,1.0,0.2495029467649155,0,1
2483,30:07:4d:93:0b:aa,84.0,0.0165174967621465,1.0,0.0151577121039564,0,1
2484,30:07:4d:9a:10:b6,297.0,0.0480827620096327,2.0,0.2281391642133864,0,3
2485,30:07:4d:9b:62:83,13.0,0.0208238869931207,1.0,0.0077910439763182,0,1
2486,30:07:4d:b2:54:f2,15.0,0.0285593677635264,2.0,0.0486659422412204,0,1
2487,30:07:4d:b4:9e:a1,3.0,0.0007093258631817,1.0,0.0012875947558709,0,1
2488,30:07:4d:c1:2b:89,63.07207207207208,0.0432181834476058,1.6846846846846846,0.2353687541340699,0,3
2489,30:07:4d:eb:a9:14,19.0,0.0228912639784644,1.0,0.3535225207707406,0,2
2490,30:07:4d:f3:43:15,2.0,0.0,1.0,0.0,0,2
2491,30:07:4d:f4:c8:cb,13.0,0.0070389494158612,1.0,0.0345244648608286,0,2
2492,30:24:32:1d:64:65,577.5986913849509,0.0690680715293602,2.816248636859324,0.2154035406468113,0,2
2493,30:24:32:63:bc:f8,427.0,0.0706559990991796,2.0,0.0360775618779791,0,1
2494,30:24:32:7a:e6:03,305.0,0.1881231156876586,3.0,0.1542945944457856,0,1
2495,30:35:ad:b7:dd:f8,166.0,0.0855648913917358,4.0,0.0194284347100497,0,2
2496,30:45:11:17:ae:ae,11.0,0.029285074656695,1.0,0.0654970019563017,0,2
2497,30:45:96:20:35:bf,96.48543689320388,0.0720233432667041,1.6116504854368932,0.3327402552633026,0,2
2498,30:45:96:40:60:6c,217.8547717842324,0.147948111115763,6.713692946058091,0.3356075323667918,0,2
2499,30:45:96:f1:66:b0,5.8,0.3484173941466827,1.7,0.5161368398489604,0,2
2500,30:4b:07:00:e6:ac,22.0,0.0059324227880721,1.0,0.011642647452846,0,2
2501,30:4b:07:08:8a:c1,43.0,0.0517085129978259,2.0,0.0777880713082651,0,2
2502,30:55:44:ba:d2:db,14.0,0.042478264808265,1.0,0.0135872795139472,0,2
2503,30:a8:db:bf:00:f2,30.0,0.0076985268075455,1.0,0.0116492716294787,0,3
2504,30:a9:de:8f:1d:4e,13.0,0.0103793531774994,1.0,0.0211109995587966,0,2
2505,30:b4:b8:07:bc:20,14.0,0.0,1.0,0.0,0,2
2506,30:b4:b8:12:42:05,26.0,0.1748419059504452,1.0,0.3756649183946332,0,2
2507,30:b4:b8:12:af:3a,2.0,0.0113432766606261,1.0,0.0307661357298283,0,0
2508,30:b4:b8:16:8f:76,26.0,0.052181353508102,3.0,0.0504064221365655,0,2
2509,30:b4:b8:17:ef:cf,14.0,0.0820142862128874,1.0,0.1016323711918698,0,2
2510,30:b4:b8:18:46:cb,1.0,,1.0,,0,2
2511,30:b4:b8:1f:b3:5f,13.0,0.021272400292815,1.0,0.0088633695652972,0,2
2512,30:b4:b8:24:72:82,1.0,,1.0,,0,1
2513,30:c3:d9:30:f5:b6,13.0,0.0,1.0,0.0,0,1
2514,30:c3:d9:31:46:6f,19.0,0.0279144413214757,1.0,0.0331855610766181,0,1
2515,30:c3:d9:4f:35:6b,13.0,0.0,1.0,0.0,0,2
2516,30:c3:d9:56:28:3a,5.0,0.0066747787979196,1.0,0.0177348774743384,0,2
2517,30:c3:d9:73:50:88,11.0,0.0105012620734503,1.0,0.0041214475507625,0,2
2518,30:c3:d9:74:ab:6c,1.0,,1.0,,0,1
2519,30:c3:d9:98:97:51,13.0,0.0,1.0,0.0,0,2
2520,30:c3:d9:bb:d5:3a,17.0,0.0346847286089084,1.0,0.0120073702910912,0,1
2521,30:c3:d9:ef:e1:22,12.0,0.0026166370194795,1.0,0.004666025569822,0,1
2522,30:d1:b3:51:e0:9c,12.0,0.0,1.0,0.0,0,2
2523,30:d9:d9:25:9c:e3,3.0,0.0295068340224379,1.0,0.0424742569358472,0,1
2524,30:f7:72:26:9a:11,12.0,0.0,1.0,0.0,0,1
2525,34:02:86:07:db:4a,21.0,0.2997705485796781,2.0,0.1630943629398215,0,1
2526,34:08:bc:4f:d1:4a,11.0,0.0076172109100885,1.0,0.0132874080235361,0,2
2527,34:12:f9:c4:2c:11,22.0,0.0429134371996264,1.0,0.0889568068960482,0,2
2528,34:12:f9:f5:cb:d2,63.0,0.0110837256721541,1.0,0.0147376152905801,0,2
2529,34:14:5f:7b:1f:f1,12.0,0.0046842355435915,1.0,0.005157889041443,0,2
2530,34:29:12:98:d6:f0,2.0,0.0698286664721798,2.0,0.1203622015646979,0,1
2531,34:2d:0d:51:d8:58,104.0,0.0409125980740457,1.0,0.1092004341567158,0,3
2532,34:2d:0d:71:b0:4b,34.0,0.0245015572882193,1.0,0.019479883882634,0,2
2533,34:2d:0d:b0:16:8e,187.0,0.0584272930006419,1.0,0.2023939521479466,0,3
2534,34:2e:b6:c8:74:44,1.0,,1.0,,0,1
2535,34:36:3b:61:0f:f0,618.0,0.0209078362480654,3.0,0.0381922321191528,0,2
2536,34:36:3b:87:21:42,42.0,0.0921401631971155,2.0,0.05223280704803,0,2
2537,34:41:5d:43:50:30,495.47278382581646,0.1334540859047889,2.735614307931571,0.0435970852335394,0,2
2538,34:42:62:1d:79:9a,12.043478260869565,0.0081354610245293,1.0,0.0171713792877494,0,1
2539,34:42:62:27:fe:22,72.65413533834587,0.1192671792552628,1.781954887218045,0.1032895133405644,0,1
2540,34:42:62:8f:03:49,655.0,0.0287202092634793,3.0,0.0189483326301317,0,2
2541,34:42:62:90:10:4c,593.0,0.0488269756798615,3.0,0.0306945920022435,0,2
2542,34:42:62:92:1d:42,360.1505376344086,0.1926459171040227,2.967741935483871,0.0962624814398679,0,1
2543,34:42:62:9a:e6:50,70.0,0.1364919730130075,1.0,0.0556949777345694,0,2
2544,34:42:62:b5:79:32,215.0,3.3504333312594077e-06,2.0,0.0003346220486839,0,1
2545,34:42:62:b9:12:12,151.86294416243655,0.0222610549188213,1.0,0.0900346433100802,0,3
2546,34:42:62:c0:98:09,791.0,0.0648836822356452,4.0,0.0361962775361321,0,0
2547,34:42:62:c0:bc:e2,11.0,0.1568168480711661,1.0,0.0605440268784041,0,2
2548,34:42:62:c2:a1:f5,21.0,0.0199989645600686,1.0,0.0317852831218759,0,1
2549,34:42:62:c5:b8:07,10.0,0.0198295703884665,1.0,0.0163524496223922,0,0
2550,34:42:62:c9:6b:f5,10.0,0.0476523560266243,1.0,0.1507852155640091,0,2
2551,34:42:62:d5:03:43,98.25510204081633,0.0489016667127392,1.0,0.148218174438472,0,3
2552,34:42:62:dc:ef:e0,81.0,0.0867734498403905,1.0,0.140884522034064,0,3
2553,34:42:62:dd:bf:74,265.84026845637584,0.0491128164481753,1.7409395973154362,0.1705551034461363,0,3
2554,34:42:62:eb:7f:80,2.0,0.0008541752761696,1.0,0.0047719886051866,0,1
2555,34:78:d7:c4:a0:71,12.62962962962963,0.1008016968955306,1.0,0.0575105408033472,0,2
2556,34:7a:6d:68:2b:1f,13.0,0.0,1.0,0.0,0,2
2557,34:7c:25:d6:37:ff,31.0,0.0057135247929766,1.0,0.036004861384892,0,2
2558,34:8a:7b:b2:83:04,13.0,0.0354416694869967,1.0,0.0573470556665503,0,2
2559,34:a3:95:27:72:e8,37.0,0.005092114349469,1.0,0.0035894128227402,0,1
2560,34:a3:95:3f:a2:ad,70.02777777777777,0.1690627333146388,1.0,0.0567014104109655,0,2
2561,34:a8:eb:97:cf:21,157.1939393939394,0.110240457561268,2.0,0.0541756982523881,0,2
2562,34:a8:eb:b6:b1:3e,67.06349206349206,0.3009138974918348,2.0,0.0760635851251499,0,2
2563,34:aa:8b:18:70:54,14.0,0.0011659069583134,1.0,0.0095486966173984,0,3
2564,34:ab:37:0c:20:01,77.0,0.0128136673270698,3.0,0.0122403428472515,0,2
2565,34:ab:37:17:e0:56,103.0,0.1067536675216252,3.0,0.0648477734160679,0,2
2566,34:ab:37:de:a2:dd,119.0,0.0939919512976565,1.0,0.0365097601435718,0,1
2567,34:bb:26:c2:c8:1b,93.0,0.038286307852391,1.0,0.0665958697403751,0,2
2568,34:d2:70:9e:0e:d3,3.0,0.0006989350995746,1.0,0.0010941427330171,0,2
2569,34:e1:2d:c6:a8:59,9.8,0.0932243341955023,1.8,0.246370164830792,0,1
2570,34:e2:fd:ca:a7:0f,234.0,0.196371011118811,2.0,0.1269710884488364,0,2
2571,34:f3:9a:b9:c3:69,462.0,0.0232036572122908,2.0,0.0323448147326822,0,2
2572,34:f3:9a:f3:ad:09,234.0,0.0598261301156879,5.0,0.0244292463727425,0,2
2573,34:f6:4b:0f:c3:9d,14.0,0.0107009762188018,1.0,0.0233338960329336,0,0
2574,34:f6:4b:11:11:40,13.0,0.0,1.0,0.0,0,0
2575,34:f6:4b:16:eb:9a,6.0,0.0,1.0,0.0,0,0
2576,34:f6:4b:27:1a:38,14.0,0.011572187298125,2.0,0.0767222597781654,0,0
2577,34:f6:4b:38:dc:f1,14.0,0.0098034606882403,1.0,0.0173002168364712,0,0
2578,34:f6:4b:38:f2:ac,13.0,0.0,2.0,0.0,0,0
2579,34:f6:4b:3a:6c:8c,13.0,0.0432893536873449,1.0,0.1341029103929953,0,0
2580,34:f6:4b:3d:e2:55,13.0,0.0144515618015341,1.0,0.0293449655918258,0,0
2581,34:f6:4b:40:32:23,13.0,0.0,2.0,0.0,0,0
2582,34:f6:4b:44:8a:a4,13.0,0.0081223962376415,1.0,0.0109206469723496,0,0
2583,34:f6:4b:4a:9c:13,13.0,0.0,1.0,0.0,0,0
2584,34:f6:4b:4c:4d:6d,13.0,0.0,1.0,0.0,0,0
2585,34:f6:4b:50:dc:da,14.0,0.0192462213705098,1.0,0.094966827386268,0,0
2586,34:f6:4b:53:06:fe,13.0,0.0006823085412892,1.0,0.0022645942310799,0,0
2587,34:f6:4b:61:e5:fc,13.0,0.0,1.0,0.0,0,0
2588,34:f6:4b:68:09:65,13.0,0.0101448856945931,1.0,0.0047166344766693,0,0
2589,34:f6:4b:6a:84:59,14.0,0.0137888947405227,1.0,0.0032157632468144,0,0
2590,34:f6:4b:6f:6f:96,13.0,0.0,1.0,0.0,0,0
2591,34:f6:4b:74:8a:83,14.0,0.0111288782023835,1.0,0.1284760211958606,0,0
2592,34:f6:4b:89:61:48,13.0,0.0014693091686676,1.0,0.0035825511277999,0,0
2593,34:f6:4b:8b:87:4a,13.0,0.0,1.0,0.0,0,0
2594,34:f6:4b:90:24:0f,13.0,0.002788174956337,1.0,0.0060717812515432,0,0
2595,34:f6:4b:92:a5:0c,14.0,0.0325520375950401,1.0,0.0385564084568613,0,0
2596,34:f6:4b:98:f5:1a,12.0,0.0,1.0,0.0,0,0
2597,34:f6:4b:9c:13:40,13.0,0.0140872579088378,1.0,0.0583929055699726,0,0
2598,34:f6:4b:a9:80:91,14.0,0.0499622167302778,1.0,0.0486357159911426,0,0
2599,34:f6:4b:ab:7f:5b,14.0,0.0168461842871837,1.0,0.0456319336190271,0,0
2600,34:f6:4b:ab:ab:e1,13.0,0.0,2.0,0.0,0,0
2601,34:f6:4b:b9:0d:1e,13.0,0.005452382526097,1.0,0.0162188209144529,0,0
2602,34:f6:4b:be:cd:d2,13.0,0.0593743954387564,1.0,0.0614209968958767,0,0
2603,34:f6:4b:c6:29:11,13.0,0.0,1.0,0.0,0,0
2604,34:f6:4b:c9:b3:79,13.0,0.0284720153213929,1.0,0.0303593351767345,0,0
2605,34:f6:4b:e1:52:af,13.0,0.0,1.0,0.0,0,0
2606,34:f6:4b:ee:80:85,14.0,0.021754628773228,1.0,0.0207849327276374,0,0
2607,34:f6:4b:f0:2f:6b,14.0,0.013825541422984,1.0,0.0113980184478778,0,0
2608,34:f6:4b:f2:77:24,13.0,0.0,1.0,0.0,0,0
2609,34:f6:4b:f4:fe:04,13.0,0.0088875184953628,1.0,0.0308389780547646,0,0
2610,38:00:25:6c:3f:09,234.0,0.0158226527149157,2.0,0.0519064709855051,0,0
2611,38:00:25:6c:3f:13,559.0,0.0507944955769068,2.0,0.3184204124623608,0,2
2612,38:00:25:6c:61:32,561.5111308993767,0.1869391913038637,2.502226179875334,0.1841022687462358,0,2
2613,38:0b:40:ce:6d:79,11.883720930232558,0.0532048047466352,1.0,0.2074603277275441,0,2
2614,38:1d:d9:17:4d:46,28.0,0.0478988952598115,2.0,0.3669202476594683,0,1
2615,38:1d:d9:af:16:3b,13.0,0.0093719973695263,1.0,0.0177355733186466,0,2
2616,38:1d:d9:fb:09:7e,3.0,0.0,1.0,0.0,0,1
2617,38:25:6b:b9:4f:b8,543.1310975609756,0.0583928223117305,2.7961128048780486,0.1540671648837409,0,2
2618,38:25:6b:bf:35:b0,12.0,0.0050412265454496,1.0,0.008876880206092,0,1
2619,38:37:8b:7a:02:2a,2.0,0.0,1.0,0.0,0,2
2620,38:37:8b:d1:70:f5,29.0,0.0090099818116311,1.0,0.0140268839178871,0,2
2621,38:3e:e8:62:8e:25,14.0,0.0631357723453033,1.0,0.031864335292649,0,2
2622,38:53:9c:25:1a:9e,12.0,0.0,1.0,0.0,0,2
2623,38:53:9c:cd:12:06,210.0,0.0290744389963217,1.0,0.1126978036320786,0,3
2624,38:71:de:e8:c5:9d,31.0,0.02586291112898,1.0,0.0175868262171558,0,2
2625,38:78:62:0c:8e:3f,161.0,0.0306240711025964,2.0,0.1281983141698774,0,3
2626,38:78:62:25:92:64,98.58579881656804,0.0467990740322082,2.0,0.1068802658984383,0,3
2627,38:78:62:65:e8:46,1.0,,1.0,,0,2
2628,38:78:62:69:0c:82,12.0,0.0482096215366362,1.0,0.0638253878744884,0,2
2629,38:78:62:8d:ea:6a,85.0,0.0622891395961819,2.0,0.1475942686509599,0,3
2630,38:78:62:bd:4e:18,4.333333333333333,0.2673353327201203,1.0,0.1370256711927412,0,2
2631,38:78:62:e9:ba:d5,3.0,0.0361469503634526,2.0,0.4400179655550925,0,1
2632,38:78:62:eb:69:02,34.0,0.0120771101391979,1.0,0.05433690849003,0,3
2633,38:78:62:ec:78:16,63.03076923076923,0.3912469539780397,2.9692307692307693,0.2195316640599711,0,2
2634,38:80:df:00:c9:fb,13.0,0.0,1.0,0.0,0,1
2635,38:80:df:02:07:95,12.0,0.0,1.0,0.0,0,1
2636,38:80:df:02:53:5b,13.0,0.0059668689968767,1.0,0.0011093565906484,0,1
2637,38:80:df:03:67:cc,13.0,0.0335524737203429,1.0,0.0154422675568109,0,1
2638,38:80:df:03:d8:ba,13.0,0.0,1.0,0.0,0,1
2639,38:80:df:06:c9:43,12.0,0.0,1.0,0.0,0,1
2640,38:80:df:07:b3:da,8.0,0.0372130708184227,1.0,0.0399770139015682,0,1
2641,38:80:df:08:0c:af,1.0,,1.0,,0,1
2642,38:80:df:09:1a:71,12.0,0.0,1.0,0.0,0,1
2643,38:80:df:09:89:64,13.0,0.0074488969466769,1.0,0.001409788273552,0,1
2644,38:80:df:09:ad:30,13.0,0.0,1.0,0.0,0,1
2645,38:80:df:0d:30:f6,13.0,0.006644802662801,1.0,0.0024708395935684,0,1
2646,38:80:df:11:4a:be,4.0,0.0,1.0,0.0,0,1
2647,38:80:df:11:5e:d7,13.0,0.0170839422136127,1.0,0.0085468492814841,0,1
2648,38:80:df:11:d5:1f,1.0,,1.0,,0,1
2649,38:80:df:12:a8:2d,1.0,,1.0,,0,1
2650,38:80:df:12:b4:2f,13.0,0.0,1.0,0.0,0,1
2651,38:80:df:13:c7:58,1.0,,1.0,,0,1
2652,38:80:df:14:c8:de,1.0,,1.0,,0,1
2653,38:80:df:15:64:6a,13.0,0.0,1.0,0.0,0,1
2654,38:80:df:15:e9:ea,13.0,0.062675886283996,1.0,0.067331040522079,0,1
2655,38:80:df:17:6c:54,3.0,0.0,1.0,0.0,0,1
2656,38:80:df:18:74:1d,12.0,0.0,1.0,0.0,0,1
2657,38:80:df:19:ae:1d,62.0,0.4362347124768707,3.0,0.1877046893771281,0,1
2658,38:80:df:1b:09:b0,3.0,0.0,1.0,0.0,0,1
2659,38:80:df:1b:0b:c9,12.0,0.0,1.0,0.0,0,1
2660,38:80:df:1c:e3:3f,13.0,0.0,1.0,0.0,0,1
2661,38:80:df:1e:5e:5d,12.0,0.0,1.0,0.0,0,1
2662,38:80:df:20:55:1c,12.0,0.0069764231361404,1.0,0.000342938780126,0,1
2663,38:80:df:20:83:98,12.0,0.0003950977779984,1.0,0.0002179277354712,0,1
2664,38:80:df:21:60:0b,13.0,0.0,1.0,0.0,0,1
2665,38:80:df:21:6d:50,1.0,,1.0,,0,1
2666,38:80:df:21:8b:fa,13.0,0.0551478693403827,1.0,0.0102530577142967,0,1
2667,38:80:df:22:3f:89,12.0,0.0,1.0,0.0,0,1
2668,38:80:df:23:63:1c,13.0,0.0082156011357605,1.0,0.0013434658451524,0,1
2669,38:80:df:25:ea:4b,2.0,0.0,1.0,0.0,0,1
2670,38:80:df:28:f0:8f,10.0,0.0,1.0,0.0,0,1
2671,38:80:df:2a:4c:50,7.0,0.0,1.0,0.0,0,1
2672,38:80:df:2a:8a:8a,12.0,0.0,1.0,0.0,0,1
2673,38:80:df:2c:29:a7,13.0,0.0,1.0,0.0,0,1
2674,38:80:df:2d:44:02,12.0,0.0,1.0,0.0,0,1
2675,38:80:df:2e:ed:9d,3.0,0.0,1.0,0.0,0,1
2676,38:80:df:30:5e:2a,13.0,0.0,1.0,0.0,0,1
2677,38:80:df:32:7b:2d,4.0,0.0022831947569244,1.0,0.001973777417314,0,1
2678,38:80:df:33:27:52,13.0,0.0,1.0,0.0,0,1
2679,38:80:df:33:36:4e,13.0,0.0,1.0,0.0,0,1
2680,38:80:df:33:90:f2,13.0,0.0,1.0,0.0,0,1
2681,38:80:df:34:25:a4,13.0,0.0,1.0,0.0,0,1
2682,38:80:df:36:a5:38,13.0,0.0,1.0,0.0,0,1
2683,38:80:df:39:8e:67,13.0,0.0,1.0,0.0,0,1
2684,38:80:df:39:a7:f1,13.0,0.0,1.0,0.0,0,1
2685,38:80:df:3a:38:cd,13.0,0.0302336615913827,1.0,0.0049439951057123,0,1
2686,38:80:df:3b:6e:4f,12.0,0.0,1.0,0.0,0,1
2687,38:80:df:3f:19:07,5.0,0.0,1.0,0.0,0,1
2688,38:80:df:3f:9a:65,6.0,0.0,1.0,0.0,0,1
2689,38:80:df:40:69:f6,4.0,0.0,1.0,0.0,0,1
2690,38:80:df:42:b6:31,13.0,0.0,1.0,0.0,0,1
2691,38:80:df:43:23:29,6.0,0.0,1.0,0.0,0,1
2692,38:80:df:43:46:1b,12.0,0.0,1.0,0.0,0,1
2693,38:80:df:43:69:6b,12.0,0.0,1.0,0.0,0,1
2694,38:80:df:43:bc:ca,12.0,0.0,1.0,0.0,0,1
2695,38:80:df:44:d4:39,12.0,0.0,1.0,0.0,0,1
2696,38:80:df:45:40:ef,12.0,0.0,1.0,0.0,0,1
2697,38:80:df:45:e1:ff,12.0,0.0,1.0,0.0,0,1
2698,38:80:df:48:4f:d6,11.0,0.0621459753311566,1.0,0.0174110148570011,0,1
2699,38:80:df:48:73:00,13.0,0.0196672656624241,1.0,0.0122222082656806,0,1
2700,38:80:df:48:78:9e,12.0,0.0,1.0,0.0,0,1
2701,38:80:df:4a:4e:36,13.0,0.0,1.0,0.0,0,1
2702,38:80:df:4b:c5:9b,11.0,0.0140931989691416,1.0,0.0159920531039226,0,1
2703,38:80:df:4d:35:56,13.0,0.0,1.0,0.0,0,1
2704,38:80:df:4e:06:b7,13.0,0.0189054579045048,1.0,0.0030915372544395,0,1
2705,38:80:df:4e:84:ce,13.0,0.0,1.0,0.0,0,1
2706,38:80:df:50:f3:68,2.0,0.0,1.0,0.0,0,1
2707,38:80:df:51:3e:e8,13.0,0.0208761729688039,1.0,0.0270190547517768,0,1
2708,38:80:df:51:d0:b9,13.0,0.0,1.0,0.0,0,1
2709,38:80:df:52:7b:af,12.0,0.0,1.0,0.0,0,1
2710,38:80:df:53:83:de,13.0,0.0,2.0,0.0,0,1
2711,38:80:df:54:36:6e,12.0,0.0,1.0,0.0,0,1
2712,38:80:df:56:aa:32,13.0,0.0,1.0,0.0,0,1
2713,38:80:df:56:f7:7b,12.0,0.0,1.0,0.0,0,1
2714,38:80:df:57:90:5c,13.0,0.0014955818771663,1.0,0.0004253839587462,0,1
2715,38:80:df:5b:d4:9f,13.0,0.0103549457051311,1.0,0.0016933046916917,0,1
2716,38:80:df:5c:4c:f3,1.0,,1.0,,0,1
2717,38:80:df:5c:4f:72,12.0,0.0,1.0,0.0,0,1
2718,38:80:df:5c:76:a6,11.0,0.0,1.0,0.0,0,1
2719,38:80:df:5c:f3:99,6.0,0.0022110346942941,1.0,0.0030183006147679,0,1
2720,38:80:df:5f:e0:bc,13.0,0.0310951999540905,1.0,0.0143113262509284,0,1
2721,38:80:df:63:54:9a,13.0,0.0,1.0,0.0,0,1
2722,38:80:df:64:da:b7,13.0,0.0,1.0,0.0,0,1
2723,38:80:df:65:9d:d1,13.0,0.0,1.0,0.0,0,1
2724,38:80:df:65:b9:46,12.0,0.0,1.0,0.0,0,1
2725,38:80:df:65:f7:f5,12.0,0.0,1.0,0.0,0,1
2726,38:80:df:66:7e:46,11.0,0.0,1.0,0.0,0,1
2727,38:80:df:67:d2:46,13.0,0.0,1.0,0.0,0,1
2728,38:80:df:68:5a:7c,13.0,0.0,1.0,0.0,0,1
2729,38:80:df:68:72:b7,13.0,0.0412762879845063,1.0,0.0157523696113499,0,1
2730,38:80:df:68:fa:2b,13.0,0.0064464979774985,1.0,0.0011769790248796,0,1
2731,38:80:df:6a:2c:06,13.0,0.0,1.0,0.0,0,1
2732,38:80:df:6b:d6:27,13.0,0.0,1.0,0.0,0,1
2733,38:80:df:6c:bd:82,11.0,0.0223441492682519,1.0,0.0068605374448823,0,1
2734,38:80:df:6e:54:c1,13.0,0.0,1.0,0.0,0,1
2735,38:80:df:6f:a3:08,13.0,0.0,1.0,0.0,0,1
2736,38:80:df:70:62:f7,13.0,0.0337843158246231,1.0,0.0128095247236348,0,1
2737,38:80:df:70:89:ff,12.0,0.0,1.0,0.0,0,1
2738,38:80:df:71:66:3c,12.0,0.0,1.0,0.0,0,1
2739,38:80:df:71:71:4c,13.0,0.0,1.0,0.0,0,1
2740,38:80:df:73:b2:30,13.0,0.0,1.0,0.0,0,1
2741,38:80:df:74:e8:5f,13.0,0.0,1.0,0.0,0,1
2742,38:80:df:75:78:73,13.0,0.0,1.0,0.0,0,1
2743,38:80:df:75:f1:93,13.0,0.0129130516594166,1.0,0.002127947763222,0,1
2744,38:80:df:76:2a:c0,1.0,,1.0,,0,1
2745,38:80:df:76:f7:6f,13.0,0.0,1.0,0.0,0,1
2746,38:80:df:77:19:b2,5.0,0.0,1.0,0.0,0,1
2747,38:80:df:79:58:a8,12.0,0.0,1.0,0.0,0,1
2748,38:80:df:79:dc:0e,2.0,0.0,1.0,0.0,0,1
2749,38:80:df:7a:b6:66,13.0,0.0,1.0,0.0,0,1
2750,38:80:df:7a:d3:d1,13.0,0.0296204246630612,1.0,0.0091950884775531,0,1
2751,38:80:df:7c:47:5f,13.0,0.0,1.0,0.0,0,1
2752,38:80:df:7c:fb:36,14.0,0.0,2.0,0.0,0,1
